Datetime,Close,High,Low,Open,Volume,Return,SMA_5,SMA_20
2025-11-13 14:49:00+00:00,417.75,419.2699890136719,417.239990234375,418.4700012207031,374913,-0.001756300410503453,418.61101684570315,420.4343765258789
2025-11-13 14:50:00+00:00,418.7999877929688,418.8299865722656,417.4114074707031,417.7300109863281,279690,0.0025134357701228627,418.5200134277344,420.2903762817383
2025-11-13 14:51:00+00:00,418.3200073242188,418.8699951171875,416.7999877929688,418.7340087890625,419764,-0.0011460852023407186,418.3480163574219,420.068376159668
2025-11-13 14:52:00+00:00,418.5759887695313,419.0700073242188,418.1000061035156,418.28509521484375,270077,0.000611927330346651,418.3861938476563,419.85017547607424
2025-11-13 14:53:00+00:00,418.3349914550781,419.0899963378906,417.6000061035156,418.5849914550781,233826,-0.0005757552294426427,418.3561950683594,419.5939193725586
2025-11-13 14:54:00+00:00,416.9100036621094,418.5400085449219,416.7799987792969,418.3800048828125,267468,-0.0034063318203726434,418.1881958007813,419.26566925048826
2025-11-13 14:55:00+00:00,416.4299926757813,416.9999084472656,415.5299987792969,416.9599914550781,568827,-0.001151353966351687,417.7141967773438,419.0116683959961
2025-11-13 14:56:00+00:00,416.8450927734375,417.239990234375,416.1499938964844,416.4289855957031,305205,0.0009968064379535235,417.4192138671875,418.83942260742185
2025-11-13 14:57:00+00:00,416.0400085449219,417.2200012207031,415.6400146484375,416.80999755859375,257104,-0.001931375089866294,416.9120178222656,418.6117828369141
2025-11-13 14:58:00+00:00,415.239990234375,416.3200073242188,414.9200134277344,416.0400085449219,451376,-0.001922936001623743,416.293017578125,418.34203186035154
2025-11-13 14:59:00+00:00,414.5899963378906,415.3399963378906,414.3900146484375,415.2799987792969,333170,-0.001565345129975304,415.8290161132812,418.0655319213867
2025-11-13 15:00:00+00:00,414.75,414.9299926757813,414.1000061035156,414.5799865722656,373455,0.000385932278932577,415.493017578125,417.7402313232422
2025-11-13 15:01:00+00:00,413.6090087890625,414.7398986816406,412.7000122070313,414.7000122070313,574591,-0.0027510336610909736,414.84580078125,417.45618133544923
2025-11-13 15:02:00+00:00,413.1199951171875,413.639892578125,412.6900024414063,413.5700988769531,307633,-0.0011823090442509843,414.2617980957031,417.1152618408203
2025-11-13 15:03:00+00:00,413.3200073242188,413.6400146484375,412.7200012207031,413.0400085449219,315679,0.0004841503906742872,413.8778015136719,416.8300079345703
2025-11-13 15:04:00+00:00,412.1700134277344,413.4299926757813,411.7000122070313,413.4049987792969,465002,-0.0027823330013210246,413.3938049316406,416.50550842285156
2025-11-13 15:05:00+00:00,411.6900024414063,412.5,411.3299865722656,412.25,369998,-0.0011645946349568836,412.78180541992185,416.12725830078125
2025-11-13 15:06:00+00:00,413.0711975097656,413.1900024414063,411.4100036621094,411.6499938964844,413208,0.003354939542297819,412.6742431640625,415.82181854248046
2025-11-13 15:07:00+00:00,413.4400024414063,413.510009765625,412.6300048828125,413.0600891113281,394157,0.0008928362322622174,412.7382446289063,415.57456359863284
2025-11-13 15:08:00+00:00,414.5216979980469,414.6900024414063,413.2300109863281,413.4100036621094,442361,0.0026163301815331774,412.97858276367185,415.376399230957
2025-11-13 15:09:00+00:00,415.1000061035156,415.3699951171875,414.5960083007813,414.5999145507813,314903,0.0013951214333574047,413.5645812988281,415.2438995361328
2025-11-13 15:10:00+00:00,414.8500061035156,415.239990234375,414.16009521484375,415.1000061035156,340434,-0.0006022645057193188,414.19658203125,415.04640045166013
2025-11-13 15:11:00+00:00,414.8988952636719,415.25,414.6000061035156,414.9299926757813,224496,0.00011784779905266163,414.56212158203124,414.87534484863284
2025-11-13 15:12:00+00:00,415.5011901855469,416.0499877929688,414.7000122070313,414.875,289093,0.001451666728329748,414.9743591308594,414.7216049194336
2025-11-13 15:13:00+00:00,414.3951110839844,415.5650024414063,414.0,415.5,262030,-0.0026620359404231353,414.94904174804685,414.5246109008789
2025-11-13 15:14:00+00:00,415.1099853515625,415.2598876953125,414.3551940917969,414.3900146484375,167376,0.0017251030440685877,414.95103759765624,414.4346099853516
2025-11-13 15:15:00+00:00,414.989990234375,415.5899963378906,414.9400024414063,415.0799865722656,201940,-0.00028906825039598516,414.9790344238281,414.36260986328125
2025-11-13 15:16:00+00:00,415.3659973144531,415.8399963378906,414.5400085449219,415.0249938964844,225770,0.0009060630109796186,415.07245483398435,414.28865509033204
2025-11-13 15:17:00+00:00,413.8299865722656,415.5,413.75,415.4042053222656,306895,-0.003697969386320943,414.73821411132815,414.1781539916992
2025-11-13 15:18:00+00:00,414.3500061035156,414.7048950195313,413.7799987792969,413.85650634765625,183419,0.001256601860965434,414.72919311523435,414.13365478515624
2025-11-13 15:19:00+00:00,413.0639953613281,414.7401123046875,412.8800048828125,414.3599853515625,260833,-0.0031036822088672533,414.3199951171875,414.05735473632814
2025-11-13 15:20:00+00:00,413.0700073242188,413.4100036621094,412.9299926757813,413.0700073242188,182020,1.4554555609391784e-05,413.9359985351563,413.9733551025391
2025-11-13 15:21:00+00:00,412.5499877929688,413.1900024414063,412.260009765625,413.0827941894531,240541,-0.0012589137967643493,413.3727966308594,413.9204040527344
2025-11-13 15:22:00+00:00,412.1600036621094,413.0700073242188,411.8699951171875,412.5499877929688,269143,-0.0009453015207823157,413.03880004882814,413.87240447998045
2025-11-13 15:23:00+00:00,410.010009765625,412.25,409.5,412.0924987792969,785318,-0.005216405952497394,412.17080078125,413.70690460205077
2025-11-13 15:24:00+00:00,411.2698974609375,411.3299865722656,409.6600036621094,410.0400085449219,397255,0.0030728217977720185,411.8119812011719,413.6618988037109
2025-11-13 15:25:00+00:00,409.6050109863281,411.2300109863281,409.2699890136719,411.2300109863281,413088,-0.0040481603075933625,411.1189819335938,413.55764923095705
2025-11-13 15:26:00+00:00,409.05999755859375,409.8200073242188,408.80999755859375,409.6300048828125,394362,-0.0013305829106484701,410.4209838867188,413.3570892333984
2025-11-13 15:27:00+00:00,408.8454895019531,409.1199951171875,408.55999755859375,409.0549926757813,403909,-0.0005243926512513708,409.7580810546875,413.12736358642576
2025-11-13 15:28:00+00:00,409.7799987792969,410.1600036621094,408.7699890136719,408.8349914550781,346530,0.002285727252322456,409.7120788574219,412.8902786254883
2025-11-13 15:29:00+00:00,410.3456115722656,410.3900146484375,409.5556945800781,409.7300109863281,214313,0.0013802840418117857,409.5272216796875,412.6525588989258
2025-11-13 15:30:00+00:00,410.0299987792969,410.760009765625,410.0,410.3900146484375,238545,-0.0007691389503581281,409.6122192382812,412.4115585327148
2025-11-13 15:31:00+00:00,409.9130859375,410.8699951171875,409.4100036621094,410.0450134277344,271631,-0.00028513241017713575,409.7828369140625,412.1622680664062
2025-11-13 15:32:00+00:00,409.6784973144531,410.3900146484375,409.5400085449219,409.8500061035156,148157,-0.0005722886901996516,409.9494384765625,411.8711334228516
2025-11-13 15:33:00+00:00,409.25,409.6600036621094,408.7799987792969,409.6600036621094,232484,-0.0010459355745103815,409.84343872070315,411.61387786865237
2025-11-13 15:34:00+00:00,407.9200134277344,409.3244018554688,407.8299865722656,409.1700134277344,421423,-0.0032498144710216836,409.3583190917969,411.25437927246094
2025-11-13 15:35:00+00:00,408.6499938964844,409.239990234375,407.9100036621094,407.9444885253906,346901,0.0017895186426770682,409.0823181152344,410.93737945556643
2025-11-13 15:36:00+00:00,408.8999938964844,409.4599914550781,408.6199951171875,408.66259765625,184998,0.0006117704728592077,408.87969970703125,410.614079284668
2025-11-13 15:37:00+00:00,407.5199890136719,409.2300109863281,407.510009765625,408.8900146484375,270607,-0.003374920282248395,408.447998046875,410.29857940673827
2025-11-13 15:38:00+00:00,408.4919128417969,408.6000061035156,407.3299865722656,407.5250854492188,300744,0.0023849721592243966,408.2963806152344,410.0056747436523
2025-11-13 15:39:00+00:00,408.760009765625,409.2699890136719,408.3999938964844,408.4880065917969,207554,0.0006563090122471138,408.4643798828125,409.7904754638672
2025-11-13 15:40:00+00:00,409.25,409.4500122070313,408.4901123046875,408.7149963378906,199198,0.0011987235117640882,408.5843811035156,409.59947509765624
2025-11-13 15:41:00+00:00,408.9949951171875,409.4200134277344,408.60009765625,409.2999877929688,169141,-0.0006231029512828723,408.60338134765624,409.4217254638672
2025-11-13 15:42:00+00:00,407.6600036621094,409.2099914550781,407.56298828125,409.0,236562,-0.0032640777295956935,408.6313842773437,409.1967254638672
2025-11-13 15:43:00+00:00,406.6499938964844,407.8200073242188,406.5199890136719,407.6900024414063,406297,-0.002477578758160792,408.26300048828125,409.02872467041016
2025-11-13 15:44:00+00:00,406.1864929199219,406.7699890136719,405.8699951171875,406.6700134277344,350557,-0.00113980323009788,407.7482971191406,408.77455444335936
2025-11-13 15:45:00+00:00,405.1120910644531,406.2699890136719,404.8999938964844,406.1700134277344,522408,-0.0026450949851760663,406.92071533203125,408.54990844726564
2025-11-13 15:46:00+00:00,405.5799865722656,405.7099914550781,404.9500122070313,405.0899963378906,336983,0.0011549778891641882,406.2377136230469,408.3759078979492
2025-11-13 15:47:00+00:00,405.3682861328125,406.0732116699219,404.760009765625,405.5799865722656,377688,-0.00052196963968143,405.7793701171875,408.20204772949216
2025-11-13 15:48:00+00:00,406.2749938964844,406.3299865722656,405.3299865722656,405.3800048828125,222847,0.0022367506158951223,405.7043701171875,408.02679748535155
2025-11-13 15:49:00+00:00,406.5517883300781,406.6000061035156,405.80999755859375,406.2687072753906,254162,0.0006812982284218894,405.7774291992188,407.8371063232422
2025-11-13 15:50:00+00:00,407.0495910644531,407.2199096679688,405.6900024414063,406.6000061035156,353432,0.0012244509768848388,406.16492919921876,407.6880859375
2025-11-13 15:51:00+00:00,407.3266906738281,407.4599914550781,406.8399963378906,407.0499877929688,229841,0.0006807514746554055,406.51427001953124,407.5587661743164
2025-11-13 15:52:00+00:00,407.3800048828125,407.5799865722656,406.8399963378906,407.2999877929688,194480,0.000130888081250502,406.91661376953124,407.4438415527344
2025-11-13 15:53:00+00:00,407.6099853515625,407.7699890136719,406.9599914550781,407.3900146484375,200150,0.0005645354852803486,407.18361206054686,407.3618408203125
2025-11-13 15:54:00+00:00,406.2349853515625,407.6099853515625,405.860107421875,407.5899963378906,301897,-0.003373322659929623,407.12025146484376,407.27758941650393
2025-11-13 15:55:00+00:00,406.3500061035156,406.5,405.510009765625,406.260009765625,226071,0.0002831384693604555,406.98033447265624,407.16259002685547
2025-11-13 15:56:00+00:00,406.9400024414063,407.3699951171875,406.2200012207031,406.3900146484375,262171,0.0014519412551463606,406.9029968261719,407.06459045410156
2025-11-13 15:57:00+00:00,406.0150146484375,407.0,405.7999877929688,407.0,220752,-0.0022730323571519273,406.6299987792969,406.98934173583984
2025-11-13 15:58:00+00:00,407.5,407.6799926757813,405.8500061035156,405.97900390625,245324,0.003657464128139054,406.6080017089844,406.93974609375
2025-11-13 15:59:00+00:00,407.8598937988281,408.1199951171875,407.1099853515625,407.4500122070313,257425,0.000883174966449296,406.9329833984375,406.89474029541014
2025-11-13 16:00:00+00:00,407.9400024414063,408.5400085449219,407.6401062011719,407.8200073242188,281628,0.00019641215965626735,407.25098266601566,406.8292404174805
2025-11-13 16:01:00+00:00,406.9200134277344,408.0499877929688,406.7999877929688,407.93499755859375,217576,-0.00250034075493355,407.2469848632812,406.7254913330078
2025-11-13 16:02:00+00:00,407.0499877929688,407.5499877929688,406.6099853515625,406.9200134277344,163175,0.00031941010750391463,407.4539794921875,406.69499053955076
2025-11-13 16:03:00+00:00,406.6167907714844,407.3399963378906,405.7099914550781,407.0499877929688,223452,-0.001064235436618599,407.2773376464844,406.6933303833008
2025-11-13 16:04:00+00:00,406.5849914550781,406.9500122070313,406.3299865722656,406.5945129394531,112033,-7.820463180063797e-05,407.02235717773436,406.71325531005857
2025-11-13 16:05:00+00:00,406.7900085449219,407.2900085449219,406.239990234375,406.6012878417969,158546,0.0005042416571010566,406.7923583984375,406.79715118408205
2025-11-13 16:06:00+00:00,405.6036987304688,406.8399963378906,405.1400146484375,406.7900085449219,247755,-0.002916270777388208,406.5290954589844,406.7983367919922
2025-11-13 16:07:00+00:00,405.239990234375,406.3299865722656,405.0899963378906,405.5580139160156,235198,-0.0008967090222110619,406.16709594726564,406.7919219970703
2025-11-13 16:08:00+00:00,405.7995910644531,405.8599853515625,405.1199951171875,405.2200012207031,140358,0.0013809121596179974,406.0036560058594,406.7681518554688
2025-11-13 16:09:00+00:00,407.0750122070313,407.0999145507813,405.5799865722656,405.7900085449219,263696,0.003142982818766793,406.10166015625,406.79431304931643
2025-11-13 16:10:00+00:00,406.0,407.1700134277344,405.7300109863281,407.0899963378906,259056,-0.002640820917017117,405.94365844726565,406.74183349609376
2025-11-13 16:11:00+00:00,406.7701110839844,406.8200073242188,405.8200073242188,406.0,127708,0.0018968253300106763,406.17694091796875,406.71400451660156
2025-11-13 16:12:00+00:00,405.8508911132813,406.989990234375,405.8399963378906,406.7950134277344,114011,-0.002259802147835943,406.29912109375005,406.637548828125
2025-11-13 16:13:00+00:00,406.2349853515625,406.6700134277344,405.80999755859375,405.8699951171875,129211,0.000946392497075843,406.38619995117193,406.568798828125
2025-11-13 16:14:00+00:00,407.0650024414063,407.1799926757813,405.8800048828125,406.2536010742188,149478,0.0020431945050856104,406.3841979980469,406.6102996826172
2025-11-13 16:15:00+00:00,405.8071899414063,407.4700012207031,405.7999877929688,407.0899963378906,254393,-0.003089954902671943,406.34563598632815,406.5831588745117
2025-11-13 16:16:00+00:00,405.6799926757813,406.1499938964844,404.3699951171875,405.80999755859375,412075,-0.0003134426121019773,406.1276123046875,406.5201583862305
2025-11-13 16:17:00+00:00,405.0499877929688,405.9700012207031,404.7699890136719,405.6982116699219,219607,-0.0015529602006180143,405.967431640625,406.471907043457
2025-11-13 16:18:00+00:00,405.1549987792969,405.6000061035156,404.9450073242188,405.0499877929688,142399,0.00025925438709495374,405.75143432617193,406.3546569824219
2025-11-13 16:19:00+00:00,405.3299865722656,405.3399963378906,404.1300048828125,405.1199951171875,274133,0.00043190332957987465,405.4044311523438,406.22816162109376
2025-11-13 16:20:00+00:00,405.6300048828125,406.2699890136719,404.9100036621094,405.3299865722656,276504,0.0007401828645445807,405.36899414062503,406.11266174316404
2025-11-13 16:21:00+00:00,405.1415100097656,406.2000122070313,404.8800048828125,405.6650085449219,211693,-0.0012042868307733379,405.26129760742185,406.02373657226565
2025-11-13 16:22:00+00:00,406.0899963378906,406.1899108886719,404.8599853515625,405.110107421875,196996,0.002341123544961299,405.46929931640625,405.9757369995117
2025-11-13 16:23:00+00:00,405.8550109863281,406.6900024414063,405.7099914550781,406.1000061035156,174503,-0.0005786533863960663,405.6093017578125,405.9376480102539
2025-11-13 16:24:00+00:00,405.1499938964844,406.1789855957031,405.05999755859375,405.8900146484375,189820,-0.0017371156466207127,405.57330322265625,405.8658981323242
2025-11-13 16:25:00+00:00,404.8500061035156,405.4400024414063,404.6300964355469,405.1300048828125,198182,-0.0007404363753868992,405.41730346679685,405.7688980102539
2025-11-13 16:26:00+00:00,405.8349914550781,405.989990234375,404.80999755859375,404.9400024414063,202469,0.002432963657435838,405.5559997558594,405.78046264648435
2025-11-13 16:27:00+00:00,406.0899963378906,406.3900146484375,405.5899963378906,405.8699951171875,156199,0.0006283462199703216,405.5559997558594,405.82296295166014
2025-11-13 16:28:00+00:00,406.7460021972656,406.7999877929688,405.9150085449219,406.1199951171875,178646,0.0016154198953208798,405.73419799804685,405.87028350830076
2025-11-13 16:29:00+00:00,407.0799865722656,407.11761474609375,406.260009765625,406.7699890136719,209529,0.0008211128645292387,406.1201965332031,405.8705322265625
2025-11-13 16:30:00+00:00,406.1849060058594,407.2999877929688,406.0199890136719,407.0899963378906,187608,-0.002198783030192941,406.3871765136719,405.8797775268555
2025-11-13 16:31:00+00:00,407.5499877929688,407.6000061035156,406.1650085449219,406.2099914550781,161702,0.003360739818061509,406.73017578125,405.9187713623047
2025-11-13 16:32:00+00:00,406.5715942382813,407.6600036621094,406.5,407.55999755859375,138194,-0.0024006712893941407,406.8264953613281,405.95480651855473
2025-11-13 16:33:00+00:00,406.5150146484375,406.75,406.010009765625,406.55999755859375,158901,-0.00013916267305835728,406.7802978515625,405.9688079833985
2025-11-13 16:34:00+00:00,407.2300109863281,407.4800109863281,406.5350036621094,406.5350036621094,153690,0.0017588436149373887,406.810302734375,405.9770584106446
2025-11-13 16:35:00+00:00,405.9100036621094,407.8999938964844,405.8500061035156,407.2699890136719,304032,-0.0032414293853776366,406.755322265625,405.9821990966797
2025-11-13 16:36:00+00:00,405.3949890136719,406.239990234375,405.25,405.9378967285156,233189,-0.0012687902337735757,406.32432250976564,405.9679489135743
2025-11-13 16:37:00+00:00,406.0625915527344,406.3699951171875,405.30999755859375,405.4299926757813,165283,0.0016467952420595733,406.22252197265624,406.0185791015625
2025-11-13 16:38:00+00:00,406.05999755859375,406.3299865722656,405.6600036621094,406.1199951171875,147540,-6.388163289572368e-06,406.1315185546875,406.06382904052737
2025-11-13 16:39:00+00:00,404.7200012207031,406.25,404.6300048828125,406.0950012207031,251759,-0.003299995926580479,405.6295166015625,406.0333297729493
2025-11-13 16:40:00+00:00,404.3800048828125,404.9500122070313,403.7699890136719,404.66009521484375,336603,-0.0008400779226752642,405.3235168457031,405.9708297729493
2025-11-13 16:41:00+00:00,403.80999755859375,404.7000122070313,403.54010009765625,404.4150085449219,220911,-0.0014095833555962667,405.0065185546875,405.90425415039067
2025-11-13 16:42:00+00:00,403.9400024414063,404.4299926757813,403.7000122070313,403.8399963378906,144624,0.00032194567642851446,404.5820007324219,405.79675445556643
2025-11-13 16:43:00+00:00,403.4024963378906,403.9498901367188,403.2300109863281,403.9200134277344,242280,-0.00133065826674017,404.0505004882813,405.6741287231446
2025-11-13 16:44:00+00:00,403.8301086425781,404.0799865722656,403.25,403.4100036621094,185509,0.001060014027105316,403.8725219726563,405.60813446044926
2025-11-13 16:45:00+00:00,403.66009521484375,404.0,403.25,403.8399963378906,158918,-0.000421002357416711,403.7285400390625,405.54863891601565
2025-11-13 16:46:00+00:00,404.2699890136719,404.2999877929688,403.5199890136719,403.6600036621094,164667,0.0015109093171656873,403.82053833007814,405.47038879394535
2025-11-13 16:47:00+00:00,404.2550048828125,404.77099609375,404.0400085449219,404.25,199743,-3.7064662890107236e-05,403.8835388183594,405.37863922119146
2025-11-13 16:48:00+00:00,403.2900085449219,404.3349914550781,403.0199890136719,404.239990234375,199373,-0.0023870980599741687,403.8610412597656,405.20583953857425
2025-11-13 16:49:00+00:00,404.7684020996094,404.8799133300781,403.3743896484375,403.3900146484375,179255,0.003665832337432784,404.0486999511719,405.0902603149415
2025-11-13 16:50:00+00:00,403.5700073242188,404.9198913574219,403.1000061035156,404.7590026855469,204781,-0.002960692507553153,404.03068237304694,404.95951538085944
2025-11-13 16:51:00+00:00,404.3500061035156,404.739990234375,403.5499877929688,403.5509033203125,190532,0.0019327471445869104,404.04668579101565,404.79951629638674
2025-11-13 16:52:00+00:00,402.9000854492188,404.2950134277344,402.7000122070313,404.25,357631,-0.003585805941414111,403.77570190429685,404.6159408569336
2025-11-13 16:53:00+00:00,402.7937927246094,403.1499938964844,402.4208068847656,402.9700012207031,226595,-0.00026381906693051516,403.67645874023435,404.4298797607422
2025-11-13 16:54:00+00:00,402.6300964355469,402.9700012207031,402.4500122070313,402.80999755859375,153267,-0.0004064022137858503,403.24879760742186,404.19988403320315
2025-11-13 16:55:00+00:00,402.1199951171875,402.6900024414063,402.1000061035156,402.6300048828125,211948,-0.001266922971917106,402.95879516601565,404.01038360595703
2025-11-13 16:56:00+00:00,402.4299926757813,402.5899963378906,402.0199890136719,402.1799926757813,194920,0.0007709080930020651,402.5747924804688,403.8621337890625
2025-11-13 16:57:00+00:00,401.5199890136719,402.4573974609375,400.8800048828125,402.4433898925781,469823,-0.0022612719694642403,402.29877319335935,403.6350036621094
2025-11-13 16:58:00+00:00,401.59130859375,401.6626892089844,400.8999938964844,401.5050048828125,258422,0.00017762398393483814,402.0582763671875,403.4115692138672
2025-11-13 16:59:00+00:00,401.7799987792969,402.1000061035156,401.1300048828125,401.5849914550781,291150,0.00046985624815332194,401.8882568359375,403.2645690917969
2025-11-13 17:00:00+00:00,402.614990234375,402.75,401.7000122070313,401.7900085449219,285707,0.0020782305182314165,401.987255859375,403.176318359375
2025-11-13 17:01:00+00:00,402.1740112304688,403.0400085449219,402.1000061035156,402.6348876953125,213514,-0.0010952870971084883,401.9360595703125,403.0945190429687
2025-11-13 17:02:00+00:00,402.0299987792969,402.6600036621094,401.5199890136719,402.239990234375,212071,-0.00035808492630173827,402.0380615234375,402.99901885986327
2025-11-13 17:03:00+00:00,402.8500061035156,403.0299987792969,401.9800109863281,402.0299987792969,198505,0.002039667006712431,402.2898010253906,402.97139434814454
2025-11-13 17:04:00+00:00,403.0899963378906,403.1000061035156,402.3299865722656,402.7999877929688,180131,0.0005957309935185062,402.5518005371094,402.9343887329102
2025-11-13 17:05:00+00:00,403.5085144042969,403.70989990234375,402.5400085449219,403.1000061035156,229743,0.0010382745049704045,402.7305053710937,402.9268096923828
2025-11-13 17:06:00+00:00,402.8399963378906,403.8299865722656,402.6300048828125,403.489990234375,191393,-0.0016567632219438577,402.86370239257815,402.8553100585938
2025-11-13 17:07:00+00:00,403.1449890136719,403.6099853515625,402.3200073242188,402.7999877929688,187256,0.0007571062420659302,403.0867004394531,402.79980926513673
2025-11-13 17:08:00+00:00,403.18951416015625,403.489990234375,402.7699890136719,403.2200012207031,140896,0.00011044449936803424,403.15460205078125,402.79478454589844
2025-11-13 17:09:00+00:00,401.739990234375,403.260009765625,401.5,403.135009765625,296315,-0.0035951429163544324,402.8846008300781,402.6433639526367
2025-11-13 17:10:00+00:00,401.5899963378906,401.9700012207031,401.3999938964844,401.739990234375,157563,-0.0003733606315787785,402.5008972167969,402.5443634033203
2025-11-13 17:11:00+00:00,401.8900146484375,402.05999755859375,400.8800048828125,401.5799865722656,250646,0.0007470761554888572,402.31090087890624,402.4213638305664
2025-11-13 17:12:00+00:00,401.2049865722656,402.260009765625,400.9500122070313,401.8299865722656,231929,-0.001704516288545066,401.922900390625,402.33660888671875
2025-11-13 17:13:00+00:00,401.2872924804688,401.5,400.5600891113281,401.239990234375,264055,0.00020514677274174886,401.54245605468753,402.2612838745117
2025-11-13 17:14:00+00:00,401.4049987792969,401.4200134277344,400.7999877929688,401.2099914550781,180063,0.0002933217697986823,401.4754577636719,402.20002899169924
2025-11-13 17:15:00+00:00,402.4299926757813,402.5398864746094,401.3299865722656,401.4299926757813,231808,0.002553515525719696,401.64345703125,402.2155288696289
2025-11-13 17:16:00+00:00,402.7300109863281,402.7770080566406,401.6700134277344,402.385009765625,173239,0.000745516775606081,401.81145629882815,402.23052978515625
2025-11-13 17:17:00+00:00,402.7799072265625,402.8800048828125,402.3599853515625,402.6900024414063,139674,0.00012389501371434797,402.1264404296875,402.2935256958008
2025-11-13 17:18:00+00:00,402.0799865722656,402.8200073242188,401.6799926757813,402.7550048828125,169831,-0.0017377248510640486,402.28497924804685,402.3179595947266
2025-11-13 17:19:00+00:00,401.440185546875,402.3999938964844,401.3617858886719,402.0499877929688,135117,-0.0015912282300964975,402.2920166015625,402.3009689331055
2025-11-13 17:20:00+00:00,401.8999938964844,402.0,401.3699951171875,401.4800109863281,147656,0.0011453969138215392,402.18601684570314,402.2652191162109
2025-11-13 17:21:00+00:00,402.6451110839844,402.8800048828125,401.75,401.8919982910156,175447,0.0018539865608755424,402.1690368652344,402.28877410888674
2025-11-13 17:22:00+00:00,402.9100036621094,403.4349060058594,402.5,402.6499938964844,183681,0.0006578810243389466,402.19505615234374,402.33277435302733
2025-11-13 17:23:00+00:00,403.8949890136719,403.9400024414063,402.8869934082031,402.8869934082031,187934,0.0024446783217340062,402.558056640625,402.38502349853513
2025-11-13 17:24:00+00:00,403.25,404.1799926757813,403.05999755859375,403.9039916992188,225632,-0.0015969225447608482,402.92001953125,402.3930236816406
2025-11-13 17:25:00+00:00,403.8200073242188,403.9700012207031,402.9700012207031,403.2907104492188,161431,0.0014135333520615134,403.30402221679685,402.4085983276367
2025-11-13 17:26:00+00:00,403.1499938964844,403.9800109863281,402.8299865722656,403.7900085449219,143609,-0.0016591882907784905,403.4049987792969,402.4240982055664
2025-11-13 17:27:00+00:00,403.3599853515625,403.8364868164063,402.9500122070313,403.1700134277344,137992,0.0005208767413054094,403.4949951171875,402.4348480224609
2025-11-13 17:28:00+00:00,403.9599914550781,403.9599914550781,403.3200073242188,403.3900146484375,125395,0.0014875201440536223,403.50799560546875,402.473371887207
2025-11-13 17:29:00+00:00,403.5400085449219,404.1799926757813,403.4100036621094,403.9249877929688,176936,-0.0010396646178831848,403.5659973144531,402.56337280273436
2025-11-13 17:30:00+00:00,403.8999938964844,404.5799865722656,403.5,403.5299987792969,233972,0.0008920685531541572,403.5819946289063,402.6788726806641
2025-11-13 17:31:00+00:00,403.8800048828125,404.1300048828125,403.3599853515625,403.9200134277344,146567,-4.94900073630955e-05,403.7279968261719,402.7783721923828
2025-11-13 17:32:00+00:00,403.239990234375,404.0,403.0,403.8399963378906,155343,-0.0015846653478752692,403.70399780273436,402.88012237548827
